HurricaneName,FileID,observation_date,observation_time,WindSpeed,CentralPressure,bt_eye,bt_eyewall,EyeProbability,EyeCompleteness,EyeRadius,ArcherLat,ArcherLon,ArcherComboScore,Hurricane
ALEX,143,['2016-01-16'],['03:00'],48.4,983.0,-1.0,-1.0,,-1.0,0.55,45.2618,-27.9752,4.6358,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,144,['2016-01-16'],['06:00'],48.4,982.0,280.5321,280.293,0.46356,0.0,0.65,48.175,-28.4126,4.1248,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,145,['2016-01-16'],['06:00'],48.4,982.0,-1.0,-1.0,,-1.0,0.6,47.625,-28.2985,4.7421,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,146,['2016-01-16'],['09:00'],48.4,981.0,280.45,279.2406,0.097168,0.0,0.7,50.1768,-29.0988,3.7115,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,147,['2016-01-16'],['09:00'],48.4,981.0,-1.0,-1.0,,-1.0,0.65,49.5518,-28.6618,3.1629,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,148,['2016-01-16'],['12:00'],48.4,980.0,278.0414,278.0414,0.012254,0.0,0.7,52.25,-30.1307,4.213,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,149,['2016-01-16'],['12:00'],48.4,980.0,-1.0,-1.0,,-1.0,0.7,51.525,-29.7568,3.134,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,150,['2016-01-16'],['15:00'],48.4,979.5,276.2562,275.04,0.25273,0.0,0.6,54.6634,-32.5861,7.6075,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,151,['2016-01-16'],['15:00'],48.4,979.5,274.6165,274.3806,0.21922,0.0,0.5,53.9634,-31.72,7.0608,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,152,['2016-01-16'],['18:00'],48.4,979.0,273.17,273.17,0.34958,0.0,0.5,55.675,-34.5411,8.4819,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,153,['2016-01-16'],['18:00'],48.4,979.0,-1.0,-1.0,,-1.0,0.7,55.125,-33.8258,5.0388,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,154,['2016-01-16'],['21:00'],55.0,978.5,266.9821,265.8052,2.7459,0.0,0.55,55.3495,-38.0059,6.6535,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,155,['2016-01-16'],['21:00'],55.0,978.5,-1.0,-1.0,,-1.0,0.4,57.2995,-38.916,7.3988,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,156,['2016-01-17'],['00:00'],61.6,978.0,269.3685,264.6094,3.9292,0.0,0.45,56.225,-41.2197,6.7059,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
ALEX,157,['2016-01-17'],['00:00'],61.6,978.0,263.3221,260.477,1.3181,0.0,0.1,56.05,-44.4328,7.8017,HURSAT_b1_v06_2016007N27285_ALEX_c20180912
PALI,0,['2016-01-07'],['15:00'],33.0,1002.6667,215.9282,204.4348,47.7669,1.0,0.2,4.3225,-170.9275,2.3194,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,1,['2016-01-07'],['15:00'],33.0,1002.6667,226.4288,201.4888,47.2277,1.0,0.1,4.2725,-170.7771,2.3091,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,2,['2016-01-07'],['18:00'],37.866665,1001.3333,185.5381,185.5381,0.64969,0.0,0.1,4.525,-171.9522,2.9863,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,3,['2016-01-07'],['18:00'],37.866665,1001.3333,185.7924,185.7924,0.94311,0.0,0.1,4.625,-171.7516,1.6214,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,4,['2016-01-07'],['21:00'],40.533333,999.1667,188.4969,188.4969,-0.29755,0.0,0.05,4.0367,-171.6751,5.8323,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,5,['2016-01-07'],['21:00'],40.533333,999.1667,-1.0,-1.0,,-1.0,0.05,4.0117,-171.5999,5.3882,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,6,['2016-01-08'],['00:00'],43.2,997.0,188.4743,188.4743,-0.011069,0.0,0.05,4.2833,-171.7187,6.5191,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,7,['2016-01-08'],['00:00'],43.2,997.0,-1.0,-1.0,,-1.0,0.25,3.8833,-172.873,5.7854,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,8,['2016-01-08'],['03:00'],43.2,997.0,209.1837,209.1837,0.50391,0.0,0.25,5.3942,-171.7744,7.6114,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,9,['2016-01-08'],['03:00'],43.2,997.0,210.2842,210.1033,-0.59645,0.09589,0.4,5.3442,-171.4731,7.2667,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,10,['2016-01-08'],['06:00'],43.2,997.0,-1.0,-1.0,,-1.0,0.1,5.625,-171.9856,6.3078,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,11,['2016-01-08'],['06:00'],43.2,997.0,234.9897,234.9897,1.5084,0.91781,0.35,6.0,-171.9102,5.9482,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,12,['2016-01-08'],['09:00'],47.666668,995.5,200.4041,198.7536,8.5408,0.0,0.1,6.5008,-172.3768,8.0362,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,13,['2016-01-08'],['09:00'],47.666668,995.5,197.7098,197.4211,6.0506,0.0,0.05,6.4008,-172.1253,8.0494,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,14,['2016-01-08'],['12:00'],52.13333,994.0,267.5081,258.9464,0.10369,0.34247,0.3,7.1417,-170.6328,7.4361,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,15,['2016-01-08'],['12:00'],52.13333,994.0,-1.0,-1.0,,-1.0,0.15,5.8167,-170.5573,6.6042,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,16,['2016-01-08'],['15:00'],52.13333,994.0,-1.0,-1.0,,-1.0,0.7,7.7443,-170.3795,7.5977,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,17,['2016-01-08'],['15:00'],52.13333,994.0,-1.0,-1.0,,-1.0,0.25,7.6943,-170.3543,7.0278,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,18,['2016-01-08'],['18:00'],52.13333,994.0,248.6196,227.05,30.717,1.0,0.5,5.6917,-173.4817,9.1607,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,19,['2016-01-08'],['18:00'],52.13333,994.0,248.0262,228.0888,12.4083,1.0,0.5,5.6417,-173.2802,8.6377,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,20,['2016-01-08'],['21:00'],52.13333,995.0,288.4145,285.0571,13.0041,0.0,0.3,8.2449,-172.0445,10.1491,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,21,['2016-01-08'],['21:00'],52.13333,995.0,286.5321,281.2166,2.9246,0.0,0.3,8.2199,-172.0445,10.5451,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,22,['2016-01-09'],['00:00'],52.13333,996.0,286.8868,285.2972,2.3607,0.0,0.5,7.2083,-172.4722,10.3844,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,23,['2016-01-09'],['00:00'],52.13333,996.0,-1.0,-1.0,,-1.0,0.3,7.0833,-172.573,9.2407,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,24,['2016-01-09'],['03:00'],50.399998,996.5,289.9853,285.7138,14.4757,0.0,0.65,7.7692,-172.705,10.7386,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,25,['2016-01-09'],['03:00'],50.399998,996.5,282.0835,280.1134,0.49777,0.0,0.55,6.7442,-172.1752,10.8681,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,26,['2016-01-09'],['06:00'],48.666668,997.0,288.7575,284.4782,0.9585,0.0,0.25,7.725,-172.872,8.2071,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,27,['2016-01-09'],['06:00'],48.666668,997.0,-1.0,-1.0,,-1.0,0.45,7.7,-172.8467,8.2112,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,28,['2016-01-09'],['09:00'],45.933334,997.5,286.9906,280.3794,1.7372,0.0,0.55,8.01,-173.235,6.7061,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,29,['2016-01-09'],['09:00'],45.933334,997.5,281.9895,278.7938,0.6916,0.0,0.35,7.935,-172.5283,7.243,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,30,['2016-01-09'],['12:00'],43.2,998.0,287.7271,275.6804,11.6215,0.0,0.25,7.85,-173.5829,6.6248,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,31,['2016-01-09'],['12:00'],43.2,998.0,-1.0,-1.0,,-1.0,0.2,7.725,-173.5071,7.1842,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,32,['2016-01-09'],['15:00'],41.133335,998.5,286.4332,286.4332,9.1227,0.0,0.65,7.0825,-173.5739,7.3734,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,33,['2016-01-09'],['15:00'],41.133335,998.5,279.9511,276.6498,7.8506,0.0,0.1,6.6075,-173.4477,7.5109,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,34,['2016-01-09'],['18:00'],39.066666,999.0,-1.0,-1.0,,-1.0,0.05,7.25,-174.7559,4.6179,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,35,['2016-01-09'],['18:00'],39.066666,999.0,-1.0,-1.0,,-1.0,0.55,9.675,-174.1,5.0227,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,36,['2016-01-09'],['21:00'],36.333332,999.5,200.5579,200.5579,0.97419,0.0,0.35,7.185,-174.9611,2.8685,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,37,['2016-01-09'],['21:00'],36.333332,999.5,200.6812,200.6812,0.95628,0.0,0.45,7.11,-174.7845,3.384,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,38,['2016-01-10'],['00:00'],33.600002,1000.0,288.3637,286.0174,16.4165,0.0,0.7,7.225,-173.0377,3.69,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,39,['2016-01-10'],['00:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.7,6.95,-172.5331,3.3292,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,40,['2016-01-10'],['03:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.15,6.7325,-173.0303,4.0542,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,41,['2016-01-10'],['03:00'],33.600002,1000.0,197.3305,197.3305,-0.027094,0.0,0.05,7.0325,-174.8972,4.3306,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,42,['2016-01-10'],['06:00'],33.600002,1000.0,287.7526,284.9275,4.7639,0.0,0.3,8.9,-173.3819,4.3855,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,43,['2016-01-10'],['06:00'],33.600002,1000.0,286.2149,282.4509,3.9104,0.0,0.6,8.85,-173.508,4.8191,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,44,['2016-01-10'],['09:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.7,8.985,-173.1496,6.4391,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,45,['2016-01-10'],['09:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.25,8.885,-172.8469,5.8573,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,46,['2016-01-10'],['12:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.7,9.375,-173.392,2.5931,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,47,['2016-01-10'],['12:00'],33.600002,1000.0,-1.0,-1.0,,-1.0,0.6,9.225,-173.1398,3.2584,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,48,['2016-01-10'],['15:00'],38.399998,998.0,-1.0,-1.0,,-1.0,0.5,9.685,-174.2989,3.421,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,49,['2016-01-10'],['15:00'],38.399998,998.0,-1.0,-1.0,,-1.0,0.25,9.66,-173.7187,2.8942,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,50,['2016-01-10'],['18:00'],43.2,996.0,193.1504,192.8975,1.363,0.0,0.15,7.4,-174.9084,2.7239,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,51,['2016-01-10'],['18:00'],43.2,996.0,192.2477,192.1249,0.50865,0.0,0.1,7.325,-174.6561,2.5168,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,52,['2016-01-10'],['21:00'],45.933334,994.5,-1.0,-1.0,,-1.0,0.65,8.6708,-172.2052,1.5396,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,53,['2016-01-10'],['21:00'],45.933334,994.5,-1.0,-1.0,,-1.0,0.3,8.6708,-172.2052,0.70397,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,54,['2016-01-11'],['00:00'],48.666668,993.0,194.7309,194.492,0.12526,0.0,0.15,7.1167,-173.2614,0.15082,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,55,['2016-01-11'],['00:00'],48.666668,993.0,-1.0,-1.0,,-1.0,0.55,5.9917,-175.1024,0.50178,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,56,['2016-01-11'],['03:00'],50.399998,991.5,242.0454,232.0257,11.3126,0.9863,0.3,7.985,-174.9653,2.8481,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,57,['2016-01-11'],['03:00'],50.399998,991.5,238.4696,232.1496,13.9938,0.91781,0.7,7.86,-174.7887,1.8236,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,58,['2016-01-11'],['06:00'],52.13333,990.0,226.0188,226.0188,31.967,0.19178,0.15,8.5833,-173.299,6.7538,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,59,['2016-01-11'],['06:00'],52.13333,990.0,252.668,241.36,48.0736,0.61644,0.15,8.1833,-173.4,6.2315,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,60,['2016-01-11'],['09:00'],51.13333,991.0,224.087,224.087,0.16545,0.10959,0.35,9.0058,-173.599,7.8749,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,61,['2016-01-11'],['09:00'],51.13333,991.0,228.7218,220.5302,1.6941,0.87671,0.25,8.7308,-173.4728,7.9366,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,62,['2016-01-11'],['12:00'],50.13333,992.0,207.8279,207.8279,0.17731,0.0,0.1,8.6083,-172.7979,7.8688,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,63,['2016-01-11'],['12:00'],50.13333,992.0,207.2876,207.2876,0.93605,0.0,0.15,8.5583,-172.5958,8.4473,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,64,['2016-01-11'],['15:00'],52.600002,990.3333,259.1526,250.3396,24.7723,0.68493,0.2,8.9891,-172.0065,5.8363,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,65,['2016-01-11'],['15:00'],52.600002,990.3333,263.5308,254.6051,43.9942,0.58904,0.2,8.8891,-171.7792,6.8088,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,66,['2016-01-11'],['18:00'],55.066666,988.6667,230.5456,218.9531,47.4748,1.0,0.15,8.4,-172.3726,3.368,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,67,['2016-01-11'],['18:00'],55.066666,988.6667,222.9472,220.6209,3.6504,0.49315,0.1,8.35,-172.2211,3.231,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,68,['2016-01-11'],['21:00'],63.86667,985.3333,242.3047,219.8418,66.5201,1.0,0.15,8.2425,-172.2673,6.4874,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,69,['2016-01-11'],['21:00'],63.86667,985.3333,254.571,220.5474,98.355,1.0,0.15,8.1925,-172.1157,7.4948,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,70,['2016-01-12'],['00:00'],72.666664,982.0,210.6478,208.4741,0.73315,0.0,0.15,9.2,-171.6716,5.198,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,71,['2016-01-12'],['00:00'],72.666664,982.0,-1.0,-1.0,,-1.0,0.2,8.175,-171.9747,5.2289,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,72,['2016-01-12'],['03:00'],72.666664,982.0,245.0954,216.2479,58.1586,1.0,0.15,8.1025,-171.974,7.3967,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,73,['2016-01-12'],['03:00'],72.666664,982.0,256.4552,215.0442,45.017,1.0,0.15,8.0775,-171.8477,7.2653,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,74,['2016-01-12'],['06:00'],72.666664,982.0,264.232,217.707,59.0578,1.0,0.15,7.75,-171.7252,6.6446,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,75,['2016-01-12'],['06:00'],72.666664,982.0,256.0532,215.7997,62.0515,1.0,0.2,7.7,-171.6495,7.903,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,76,['2016-01-12'],['09:00'],74.73333,980.5,253.7298,229.6048,89.1167,1.0,0.15,7.3825,-171.6565,8.8535,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,77,['2016-01-12'],['09:00'],74.73333,980.5,265.6696,221.078,98.9361,1.0,0.15,7.3575,-171.5304,9.1548,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,78,['2016-01-12'],['12:00'],76.799995,979.0,214.7275,214.7275,2.1182,0.21918,0.65,7.3,-171.6178,4.693,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,79,['2016-01-12'],['12:00'],76.799995,979.0,216.4026,215.3392,5.1722,0.63014,0.65,7.325,-171.3659,4.5951,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,80,['2016-01-12'],['15:00'],79.53333,978.0,-1.0,-1.0,,-1.0,0.15,7.0575,-171.7337,3.6856,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,81,['2016-01-12'],['15:00'],79.53333,978.0,192.4112,192.4112,0.011623,0.0,0.05,7.0325,-171.2805,3.5893,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,82,['2016-01-12'],['18:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.4,8.475,-171.2,3.0304,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,83,['2016-01-12'],['18:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.15,6.45,-171.0239,2.9408,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,84,['2016-01-12'],['21:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.35,8.075,-171.0725,4.6372,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,85,['2016-01-12'],['21:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.2,8.075,-170.9216,4.9584,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,86,['2016-01-13'],['00:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.15,3.8,-170.397,5.0432,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,87,['2016-01-13'],['00:00'],82.26667,977.0,-1.0,-1.0,,-1.0,0.15,7.275,-172.2311,4.8169,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,88,['2016-01-13'],['03:00'],79.53333,978.0,-1.0,-1.0,,-1.0,0.15,5.65,-170.9523,3.4608,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,89,['2016-01-13'],['03:00'],79.53333,978.0,-1.0,-1.0,,-1.0,0.1,5.775,-172.9612,3.4773,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,90,['2016-01-13'],['06:00'],76.799995,979.0,203.58,203.58,0.082448,0.0,0.15,5.75,-170.9494,5.0805,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,91,['2016-01-13'],['06:00'],76.799995,979.0,203.9362,203.9362,-0.29845,0.0,0.3,5.575,-170.6482,5.224,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,92,['2016-01-13'],['09:00'],72.0,981.5,-1.0,-1.0,,-1.0,0.1,5.1575,-170.8176,5.3216,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,93,['2016-01-13'],['09:00'],72.0,981.5,203.333,203.333,0.36336,0.0,0.1,5.1325,-170.943,5.5979,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,94,['2016-01-13'],['12:00'],67.200005,984.0,-1.0,-1.0,,-1.0,0.15,6.2,-172.135,5.8854,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,95,['2016-01-13'],['12:00'],67.200005,984.0,-1.0,-1.0,,-1.0,0.2,6.275,-171.408,6.0361,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,96,['2016-01-13'],['15:00'],65.73333,985.3333,-1.0,-1.0,,-1.0,0.15,5.81,-172.2532,2.7623,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,97,['2016-01-13'],['15:00'],65.73333,985.3333,-1.0,-1.0,,-1.0,0.4,5.71,-172.4787,3.4631,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,98,['2016-01-13'],['18:00'],64.26667,986.6667,-1.0,-1.0,,-1.0,0.25,5.575,-171.3996,3.2862,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,99,['2016-01-13'],['18:00'],64.26667,986.6667,-1.0,-1.0,,-1.0,0.15,5.575,-171.7754,4.6024,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,100,['2016-01-13'],['21:00'],57.466663,990.3333,-1.0,-1.0,,-1.0,0.55,5.2075,-171.2067,2.5636,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,101,['2016-01-13'],['21:00'],57.466663,990.3333,-1.0,-1.0,,-1.0,0.1,4.3325,-171.8077,2.8825,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,102,['2016-01-14'],['00:00'],50.666668,994.0,-1.0,-1.0,,-1.0,0.6,4.975,-171.8249,5.0544,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,103,['2016-01-14'],['00:00'],50.666668,994.0,-1.0,-1.0,,-1.0,0.45,4.975,-171.6747,5.0225,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,104,['2016-01-14'],['03:00'],44.86667,997.0,289.2505,278.6389,50.6535,0.0,0.3,1.7942,-170.5383,6.0538,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,105,['2016-01-14'],['03:00'],44.86667,997.0,-1.0,-1.0,,-1.0,0.25,1.7692,-170.4632,4.8648,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,106,['2016-01-14'],['06:00'],39.066666,1000.0,-1.0,-1.0,,-1.0,0.2,4.5083,-171.8997,4.7739,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,107,['2016-01-14'],['06:00'],39.066666,1000.0,-1.0,-1.0,,-1.0,0.2,4.4583,-171.6745,5.9945,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,108,['2016-01-14'],['09:00'],33.600002,1001.5,-1.0,-1.0,,-1.0,0.15,4.25,-171.5007,5.7338,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,109,['2016-01-14'],['09:00'],33.600002,1001.5,272.914,250.3755,9.3502,1.0,0.25,3.2,-170.6749,5.3335,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,110,['2016-01-14'],['12:00'],28.133333,1003.0,-1.0,-1.0,,-1.0,0.25,3.2667,-172.1328,5.22,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,111,['2016-01-14'],['12:00'],28.133333,1003.0,201.4387,201.4387,1.1464,0.0,0.05,3.2167,-172.1078,5.9754,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,112,['2016-01-14'],['15:00'],28.133333,1003.0,-1.0,-1.0,,-1.0,0.7,2.6658,-174.6959,4.9354,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,113,['2016-01-14'],['15:00'],28.133333,1003.0,-1.0,-1.0,,-1.0,0.4,4.0658,-171.6683,5.3754,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,114,['2016-01-14'],['18:00'],28.133333,1003.0,-1.0,-1.0,,-1.0,0.35,1.925,-174.7763,6.3602,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,115,['2016-01-14'],['18:00'],28.133333,1003.0,-1.0,-1.0,,-1.0,0.25,3.825,-171.7993,6.2836,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,116,['2016-01-14'],['21:00'],26.066666,1004.0,213.2633,211.2067,5.7886,0.0,0.1,3.5025,-172.5297,7.5852,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,117,['2016-01-14'],['21:00'],26.066666,1004.0,-1.0,-1.0,,-1.0,0.15,3.3525,-172.2546,7.3639,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,118,['2016-01-15'],['00:00'],24.0,1005.0,-1.0,-1.0,,-1.0,0.2,3.675,-173.225,6.3664,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,119,['2016-01-15'],['00:00'],24.0,1005.0,-1.0,-1.0,,-1.0,0.1,3.675,-172.9749,6.6884,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,120,['2016-01-15'],['03:00'],21.266666,1005.0,216.5865,213.0211,0.25234,0.21918,0.4,2.26,-171.9996,5.8629,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,121,['2016-01-15'],['03:00'],21.266666,1005.0,-1.0,-1.0,,-1.0,0.4,0.83499,-175.1506,6.0894,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,122,['2016-01-15'],['06:00'],18.533333,1005.0,-1.0,-1.0,,-1.0,0.1,-0.025,-174.8753,7.9811,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,123,['2016-01-15'],['06:00'],18.533333,1005.0,-1.0,-1.0,,-1.0,0.1,0.55,-174.7503,8.1112,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,124,['2016-01-15'],['09:00'],18.533333,1005.0,244.9896,240.4883,3.4272,0.42466,0.15,2.1675,-173.1625,8.6165,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,125,['2016-01-15'],['09:00'],18.533333,1005.0,-1.0,-1.0,,-1.0,0.15,1.9175,-172.5373,9.5119,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,126,['2016-01-15'],['12:00'],18.533333,1005.0,258.5382,249.5932,2.8702,0.0,0.15,0.275,-174.7502,6.7737,HURSAT_b1_v06_2016008N04189_PALI_c20180912
PALI,127,['2016-01-15'],['12:00'],18.533333,1005.0,262.9251,248.7418,3.961,0.68493,0.15,0.3,-174.5751,7.0392,HURSAT_b1_v06_2016008N04189_PALI_c20180912
VICTOR,0,['2016-01-14'],['09:00'],25.225,1000.125,186.974,186.974,-4.4736,0.0,0.05,-12.9656,-163.8115,12.2607,HURSAT_b1_v06_2016014S13195_VICTOR_c20180912
VICTOR,1,['2016-01-14'],['09:00'],25.225,1000.125,185.6192,185.6192,-4.95,0.0,0.05,-12.8656,-163.5029,11.1917,HURSAT_b1_v06_2016014S13195_VICTOR_c20180912
